user_id,event_type,value
21691,purchase,58.221334691475086
14416,signup,52.537437509773994
19867,signup,77.15014884821912
38642,view,64.6594511873792
29826,click,42.77588315718435
45387,purchase,54.93323733990069
28454,signup,35.10612262785541
2233,click,75.156274132453
35563,signup,49.6140341589959
3669,click,37.44495973704036
17096,click,73.00516227122986
46691,click,73.59814474135733
49486,click,29.784539490489905
7397,view,77.50826691927593
49257,click,32.49241877528806
48964,view,29.98284838291766
43917,signup,41.47817072028297
41411,view,25.931996030936006
3756,purchase,54.366161339217086
6036,signup,31.614959903528053
30686,click,52.74646516634455
5127,click,61.156537167614175
12542,signup,87.80832918096954
48864,purchase,31.103491400945725
45525,purchase,84.85775230055205
12741,click,44.80731075035394
26936,view,42.04456640669271
26933,click,82.65568737222543
13135,purchase,62.058525967117085
11812,view,84.00375134434242
21857,signup,49.705937898923786
30034,click,58.120024101119846
40216,click,22.835046081355962
42001,view,47.189061653951015
1022,signup,42.28857785985046
32845,purchase,69.76999979881344
30801,purchase,38.352279478673935
2331,signup,40.93606510443213
41733,view,80.51697302482296
29759,click,45.2047145972017
35942,purchase,42.357559604614075
33051,click,66.68922364932655
16715,purchase,33.493133041007546
10045,view,37.507901470695
18894,signup,47.41549503400326
38106,click,84.89338346899508
31839,view,54.46753584702034
31345,purchase,80.92344402739562
6520,signup,30.444562395729687
478,purchase,67.01423749201932
33390,purchase,43.279598193150996
47527,purchase,44.57672692373415
17930,click,49.72440459413382
22279,purchase,88.5034695739543
47893,purchase,30.71598785636538
11619,purchase,13.924708494029431
26095,purchase,41.371842666019745
4310,signup,59.6356327728401
13182,view,51.44706757428555
18722,view,52.5767660928804
34275,click,48.467026329071416
15389,purchase,67.23150639769982
23027,view,73.87207809300872
14898,signup,80.73783949161778
7056,signup,39.33880530857833
39660,click,15.025052708831367
33646,signup,20.044029517420743
32296,purchase,27.25148893617838
29150,view,40.15275883963157
6653,click,33.507513116636005
25760,signup,46.76895194436744
35403,click,82.44185996155133
24721,signup,64.50346676635235
36174,signup,27.07626305870482
16455,purchase,41.46598251385605
25713,purchase,0.0
19037,signup,46.99114435712912
49788,click,40.99656397222841
8953,purchase,69.5736859118097
14174,view,71.12658190972256
34053,purchase,34.979444417577085
2923,click,52.25447184723426
25638,view,45.606383261458255
1441,view,77.10473705015247
26392,view,43.800067263280624
16028,purchase,56.013166385052294
9497,click,83.34195914010499
24896,view,60.44399743137011
16554,purchase,43.6170821207815
3912,signup,37.53612878156379
26633,view,48.71164123361461
28290,view,56.94104352009185
33094,view,37.95306948306505
45043,purchase,62.72725384223479
35124,view,45.63508014249962
39843,signup,72.49982452801915
32403,purchase,39.72812358544658
33623,view,70.68205105876338
39666,signup,57.97830320012
33086,view,84.23037787634684
25113,view,69.01425967291394
36515,purchase,65.70954332738796
48266,click,11.84390874043558
24710,click,11.923992821353842
11300,view,17.351782315968038
20090,purchase,54.77202425125083
711,view,64.26346238160622
15333,signup,36.661802781585244
44353,signup,70.40682151270482
4981,signup,53.089524856989826
44402,click,40.52142503019873
28108,view,94.27406968973301
15923,purchase,43.35140115008562
23626,click,65.94414472366034
43929,signup,45.96345081889916
5946,view,71.97913212010451
28287,signup,17.761527791956297
13414,purchase,46.800798001524086
27056,view,70.39948966872251
39360,signup,37.75132104178996
46066,click,14.255916176599257
12780,view,54.95167102508041
33182,purchase,22.852922848775275
21286,click,39.37791317328513
25137,click,9.420187921589275
8066,view,23.634990439478287
42832,purchase,43.74073714533874
8493,click,46.8223895018626
1993,view,54.43182158062909
37817,signup,60.30438838567103
20280,purchase,46.8528635332152
3334,view,51.312290104139194
34043,view,65.34765149253093
14252,purchase,45.05268813765065
48808,click,45.01846658586071
49042,click,62.126690914954764
27520,signup,35.51965991522091
23795,signup,41.47047964989898
22241,signup,45.764252214174405
30311,purchase,55.68088618842416
45452,purchase,53.65923696118382
32039,click,54.718651746315835
4961,click,26.532413304359363
9807,signup,86.69466541708927
31473,signup,22.276720264473223
18467,purchase,57.90561769275046
23969,click,69.51426401638432
20035,click,65.69843017585029
29798,view,48.71018680217983
11534,click,40.642175128174316
3686,signup,46.53361466678073
11699,signup,61.84113755884987
33398,view,61.59168821503598
30393,purchase,37.791820038486286
40457,click,55.069112378801975
5424,click,53.52420074908021
7080,purchase,29.3951821949061
6458,signup,101.91596793161666
28135,signup,60.34107962496612
28665,purchase,37.885488280141374
7966,view,97.42219840857842
22467,view,22.21336595428474
2573,signup,51.5500914018039
30597,purchase,57.00727806202196
28499,purchase,57.31214646336973
1348,purchase,48.28801355526601
4425,view,52.84730470839417
35246,purchase,67.80877330982072
44957,click,26.06524096504365
42494,signup,64.95475008487927
28354,purchase,23.656442510491445
26207,purchase,68.58267417631092
40423,view,50.483549587041686
42042,purchase,70.62812792452682
45325,purchase,53.833689299298584
19983,click,63.00266357785858
23803,signup,67.54232679120987
3947,purchase,50.95540090172149
8758,click,75.5635226916714
18877,purchase,36.886110360236515
40477,purchase,4.202418375223331
22318,signup,45.51693860460027
29365,click,55.25466973020745
43277,click,64.70311967465487
23781,click,41.746099490535286
16736,purchase,61.055563983319495
36515,signup,56.32459187287499
15755,view,62.03228945357132
19412,signup,21.43376850936971
44400,signup,60.090897714032195
21866,click,27.955560384189987
12549,click,48.990083231935294
41732,click,52.614332930383014
32122,view,46.874366311885474
38389,click,57.46472953461998
16332,signup,32.95779183529682
39096,purchase,68.94430123357594
47572,signup,37.08223030019448
8174,signup,69.05301931990317
9482,click,67.030237800793
28206,view,75.70508780470544
36197,click,36.71268703134539
24,view,62.39327678559792
27503,purchase,49.45700202540984
6368,click,39.00420107385854
48935,view,60.45022157906541
36321,signup,22.966621237958886
49702,signup,31.58020993578138
10905,signup,8.387232442268918
39685,signup,85.31747282947242
19105,view,30.243981233552155
5173,signup,36.08660918464632
24006,click,66.91561731044166
23450,signup,39.94905875706323
25013,signup,22.47607361223542
42725,view,34.280690169911395
13973,purchase,82.26650785979542
31924,signup,47.24993846585343
9963,click,52.69720888904891
43948,click,54.23919241325645
22903,signup,39.145265078334205
39968,view,49.3356775324028
13448,signup,60.98974683381898
15648,click,18.94211351864103
49146,click,44.94191455677922
9754,purchase,26.473439683409495
28066,click,72.28755249775655
16128,purchase,52.47044928959485
19507,signup,16.097501536868343
34797,click,37.965519963312516
39096,click,51.243272046464014
24053,view,33.497121346656556
31901,view,53.21761743077767
2193,purchase,99.65999771268977
11697,view,55.74047718313269
37124,purchase,29.452308955405066
33295,click,29.027401014652767
2235,click,64.48188119032096
44556,purchase,46.09612824356965
20465,purchase,27.191653171122173
15188,click,43.702348331909285
23114,view,80.04538148123531
19740,signup,83.66110095228458
25151,view,39.21256469915615
8208,click,34.37707480437518
6955,signup,53.78678902916221
49483,purchase,37.70466870657911
37389,purchase,46.66012765632907
18062,signup,63.70718307964436
42468,signup,39.6088385042937
39771,purchase,17.924592114041644
34895,view,47.63343736509219
36068,signup,68.36441470202348
47553,view,46.32585153888049
41707,signup,91.09519730984663
12875,signup,48.73680136143275
36336,click,78.7249285730496
8037,view,54.03886668248799
25134,click,39.771247843117436
3365,signup,70.4702299521357
8472,view,0.0
36076,click,77.73552366381381
18583,view,48.73325152810545
8106,signup,55.514614734564354
48968,signup,67.36149007487484
46909,view,25.31341977793322
11461,purchase,62.904825358522416
29917,purchase,70.54386590876007
14692,signup,28.83923067671107
40206,signup,17.117051822105587
34396,click,81.51729936792566
21735,purchase,53.22054309150172
46545,purchase,36.08625209653601
36742,click,78.13827665864515
7568,signup,42.40785268062093
22183,signup,53.68891026811374
41483,view,52.09270160443393
26938,view,57.82158379330171
4994,view,78.73097916181163
38679,click,56.59894931911878
24054,purchase,81.18431948437859
11908,signup,44.84739146207861
40779,click,39.802175269199054
44225,click,79.43520949064188
29379,view,47.3775756583308
35815,click,52.251789007463415
12055,view,48.81436289122455
37327,purchase,47.26072239346665
45213,click,68.39960731255113
11908,purchase,40.06173204896201
47145,signup,93.61766420059195
4507,click,53.28160485748454
22293,view,80.91282666228881
3643,purchase,42.67911221795557
22373,view,54.41968920672584
32351,click,32.12333128814023
43525,click,51.05900452591607
7500,purchase,36.36183026256918
44370,signup,41.17705747699314
49959,view,18.980069234246017
3330,purchase,76.24003611043456
48052,purchase,68.39455416791057
45328,click,50.124707659433454
1459,view,64.9482802564128
3165,purchase,16.08243211198735
36253,view,56.637928038214454
20992,view,36.67362903535236
13039,signup,88.22750992192995
20208,signup,70.24449232440199
17045,view,26.22261891603886
48759,click,29.73406108343115
12016,signup,6.844857995260405
4429,view,16.07137382356389
41527,purchase,22.208114064033133
41991,signup,8.013103591073836
44687,click,73.41421092382348
48562,click,62.03467494860652
2021,click,47.71369349489456
38449,signup,47.902292059522146
13502,signup,84.41300738748875
21083,signup,34.71196075202483
22435,click,38.49302876166206
49279,view,73.95831570028072
26091,purchase,55.98074312365455
11135,signup,70.25421854017222
4383,click,18.169610285135853
29447,click,33.95944403111959
41501,signup,59.36319494376242
35520,purchase,40.830289247373656
46699,signup,39.37211784575214
2094,click,78.02200333303134
20143,view,60.22260887767875
30584,view,42.86154993683825
42861,purchase,35.51322277043778
15635,click,33.871346516305735
33818,purchase,57.99752747784093
10397,purchase,58.90398814863805
29587,view,46.47790897888415
38758,purchase,60.59356421190954
40952,click,80.23078738458366
22590,click,66.88081103170738
23652,purchase,31.068949207474105
44095,signup,74.45690359424054
27386,click,13.776901773209417
17508,purchase,14.525184280201557
13734,view,58.35227793051008
35587,click,34.784285002590394
35609,purchase,60.05155189997343
26887,signup,47.44946852672485
7953,view,60.516499144789734
8076,view,62.967880502573905
12158,signup,0.0
598,click,39.16471368347429
23996,purchase,65.83468199775061
20741,click,45.55333732906249
19266,click,66.9234964576378
46749,signup,44.456507263550535
11979,purchase,13.152764521137833
40444,purchase,58.08129786201489
9595,view,42.42990388440255
30586,signup,16.780656524367274
43044,signup,66.5866526825665
41890,signup,60.21324400812432
29543,signup,29.138691125257274
10362,click,16.079877009209184
18870,signup,73.94794860500227
21233,view,67.80625235874922
42289,click,45.253626614974024
18874,purchase,37.42694180555466
41258,purchase,43.787044860070054
47581,view,46.073517053546354
5545,purchase,79.37018254965768
46784,click,71.11066745994802
28364,click,40.48658240046571
30044,view,6.568952480379878
15281,click,84.18738818663589
16695,click,20.69939548493128
27042,view,11.863042185807842
9949,view,54.9309374321104
35900,purchase,63.00600379646314
33344,view,59.80028291034594
426,click,26.96448329368655
10537,click,65.09102931726513
25678,purchase,68.13635601138026
37108,purchase,37.383110987138615
14587,purchase,17.35344391469524
44338,view,38.923230723631065
26701,click,52.15653899023046
26949,signup,48.93030266445176
5492,view,7.6163153526353184
31412,signup,2.0489316336734547
40878,signup,33.68103669660323
10569,click,48.63991435932364
27183,click,76.1490933573702
320,signup,12.01398784115353
10553,purchase,15.947200494034767
3549,view,52.11022619050746
38484,signup,67.49785391282781
49783,click,54.93060071324154
1890,click,25.344439742172952
35111,view,56.57711879785515
29641,view,42.0023438827464
35102,view,82.31690836830202
25088,purchase,77.46523106755349
49571,view,29.148774772510283
1983,click,95.81556189711428
7460,click,38.34326332980896
12486,view,20.683298545635452
39122,purchase,42.20632566115035
3857,purchase,16.839285485647338
6179,signup,64.30784170673604
36619,click,40.117086415980374
20923,signup,72.58463068603572
35288,signup,37.94468917551599
18333,purchase,30.68557961938303
4465,purchase,18.98216622195811
29858,purchase,70.11864433656132
5461,view,42.45886663689648
23944,signup,58.834695062472264
44014,signup,46.22949628923032
9149,click,51.29615445288224
10043,view,40.82483189730706
47411,purchase,51.63973284555552
15183,purchase,59.27962108741345
18630,click,56.220432615681595
34214,purchase,73.52959254901833
6404,purchase,19.76244548290572
3037,click,73.94213403788038
42163,signup,25.79641760277947
47382,view,53.196186338800025
49350,view,48.62755025378778
1151,view,80.7245709032866
26489,view,53.24856710235985
42457,view,32.45400775127192
42237,signup,101.70940430712537
18045,view,25.798292581449648
24514,purchase,75.27101517437296
7502,signup,62.27300192337062
6960,signup,46.470219279812355
18875,signup,56.078124088393224
11518,view,51.45044161634347
48642,view,57.613562426473536
4006,click,37.063429489781896
26449,signup,83.71900242834096
27825,view,83.92947019240688
2964,click,35.766561831415075
22034,purchase,68.99934832352275
47077,purchase,19.70673353171557
5478,purchase,58.07714139260533
7178,view,44.0108668966453
8264,click,61.968923603551914
2735,signup,56.29912922067478
44247,purchase,60.84759742179148
2272,view,26.91007797609547
14053,click,63.44704860927603
41316,click,54.479643005604416
49764,signup,98.88201633008275
7651,signup,38.51612626212099
18007,click,34.2130965809771
8949,purchase,63.21735318128778
9622,click,59.93910570621797
47205,click,26.328593441763633
16877,signup,63.62277833264288
30580,click,32.86851940700525
7835,signup,69.25305735029485
14271,click,28.279878323458597
18049,view,81.11375054713946
29323,click,55.45917844575412
45000,purchase,19.643166996480176
12155,view,35.73186630332096
32254,purchase,46.19536696830395
24713,signup,37.36542883349642
39754,purchase,51.17221941939486
16731,purchase,63.266204588325934
21182,view,36.54232712891462
31131,purchase,63.504281314490726
22151,view,67.8759455127288
37940,click,72.60413737489759
694,signup,27.430659357357644
17426,purchase,57.219934748523954
8722,view,38.7885719730189
7196,click,41.63959741361411
2666,signup,55.27689015158308
17787,signup,55.30560238579887
10880,signup,19.165578131971806
37907,view,43.31442033994505
25103,view,40.41845970347869
39354,click,53.1191192861243
44269,view,63.66362737692221
39277,click,59.06573175847336
21046,click,45.397740558092835
48728,signup,30.027695785600315
19261,purchase,56.08894547862156
41239,purchase,56.38448261109431
8633,view,41.376060806038424
48428,signup,7.539725593403801
15162,purchase,43.33959615199528
31339,view,13.549817138212255
17697,purchase,25.537174685053927
11468,signup,68.5784654243623
16470,click,36.075421431051176
30410,purchase,38.10546795179026
5589,view,38.501507745609956
9892,view,81.30345854535811
45994,signup,54.86558027505353
4267,click,32.115623174847606
36119,purchase,60.241539135681165
15066,purchase,35.87400110197768
15967,view,90.66495712920684
18139,view,31.419855246046435
19134,view,68.12238805865104
35444,purchase,69.78244403857573
40228,signup,47.721171444308546
18154,signup,67.52221484565449
8575,signup,54.47200864581015
158,click,48.22747312551928
36229,purchase,42.93758371160655
45847,view,29.959537305077042
1713,purchase,50.122940238717966
29470,view,87.31773579089312
10915,click,70.91648372756514
10538,view,76.38475854304468
41420,signup,53.601422686065895
12615,view,45.22346124574499
15190,purchase,12.389951872109279
6207,signup,55.43126765385091
45201,view,59.43415395935527
45327,view,41.70060867117075
45660,view,32.791450885251066
11511,signup,30.553121367390904
9385,purchase,50.13642744416049
47032,purchase,55.59760099141482
30648,click,39.430822234858184
13216,signup,60.24863775571568
2336,click,55.55340238144842
39962,click,57.164550686825365
40110,click,117.00642556482943
523,purchase,54.139013108891646
23914,click,64.9869400662597
24164,purchase,51.48116871668683
23203,view,52.24049706151935
18461,view,29.324800237488013
16418,view,53.881386410453295
16729,signup,58.86064114011796
46015,signup,32.933702205979735
49607,click,41.20457186870348
5592,view,54.63744034617568
36043,signup,52.78112368294911
28673,signup,49.474229807565564
12789,purchase,57.144105135424525
9298,view,91.96794174261935
37622,click,72.97649268642166
18231,signup,2.686593340538714
6479,view,62.94200988690079
48457,signup,55.47698838011823
46296,signup,74.96984034962003
20933,purchase,0.39633608700875556
21319,signup,42.66531990459413
21024,click,19.968082373440787
9533,click,58.99155524472559
5277,purchase,59.20043006009125
13641,click,63.7654660067807
19345,view,26.695520574382662
7758,signup,38.34136493439121
1775,signup,42.59388936360283
46527,click,33.76134342011
43880,click,45.42302834540925
15295,view,49.69248310659896
30724,signup,48.46321086945167
7143,view,30.04946219930897
46338,signup,49.638946704299045
40645,view,86.20306550780153
8799,signup,41.40517833174894
10663,click,81.86816180450825
16640,purchase,53.11974311185509
4708,purchase,34.21041604491795
17344,view,30.25964601586977
33420,signup,54.52548595063238
36309,click,41.748119333223286
371,signup,45.11036597030946
17598,signup,30.71635319386584
41621,view,30.620374534730843
43530,signup,49.833785451832455
28135,purchase,16.551667135771197
36767,view,43.06074772698016
12341,click,87.62074506151913
43416,purchase,67.36156101518063
23680,view,57.68734938072729
34585,click,77.11252022123148
13121,purchase,28.684260707431246
8645,view,14.574901226047402
26643,signup,58.49017963667712
26125,purchase,33.24627071242779
28582,purchase,46.83297821008943
40400,signup,41.61745458637101
38584,click,48.05758744723624
15090,click,3.0635778097702655
23304,click,35.96777874699919
4264,click,26.11385758157219
39332,click,58.14975440791369
6769,purchase,58.74004823763948
3463,view,49.612674970117105
26014,signup,69.58924537143889
46067,click,57.866695295938364
18817,click,100.00200364219171
9276,click,46.97981503897392
9215,view,64.03923385509128
41829,view,56.54626323713775
33025,view,53.5125290009342
24732,view,63.215549629892344
46369,purchase,46.287216077143945
5236,click,95.6412829330219
30818,view,43.36335548812227
17990,signup,77.29742242838732
11673,click,80.48597217925744
45916,signup,24.36487809235746
47839,signup,45.77844770173331
41735,purchase,36.97414662449107
7422,signup,48.894526762439725
36116,signup,74.8350843592979
17924,click,38.20306433839126
18992,purchase,33.481826604202865
9687,click,40.64995808941009
29439,click,72.57264904071054
42862,purchase,75.64956535029341
11606,click,32.32204067059093
26879,signup,49.700700924018854
32392,view,82.54836428738001
31526,click,39.39938956001029
13047,signup,30.637518220664937
1443,purchase,57.22052373957307
41450,signup,10.450134421896898
29832,purchase,28.620297288550802
35225,purchase,79.79244691870913
26595,click,0.0
19305,signup,79.80712832585375
12586,purchase,50.24488950953611
32974,view,50.60196889290871
41575,click,30.05667789014411
16257,signup,28.908130200238578
1204,click,14.661094984495932
7783,view,52.055997124570574
28959,click,74.68771284176671
11759,view,55.110061205447096
40712,view,35.02154282820467
13585,click,37.86401575588691
24691,purchase,66.90407401082174
11331,purchase,68.34207221456668
22727,click,22.995813765988196
33918,click,34.628546944351726
39789,signup,66.47769677673894
36983,view,38.25392829678337
25366,click,0.0
22857,view,42.682656665941316
16278,purchase,48.97192870868554
49389,purchase,30.076392153837112
36673,purchase,55.77324235344015
44551,signup,93.77752910120424
36983,view,36.931965356935024
4353,signup,45.15142741813361
13260,view,45.31035247512324
23023,signup,30.91823449052072
15737,purchase,31.081328334034055
45423,signup,78.64141964881595
24590,purchase,39.53093018274603
11013,click,31.390814850952722
29895,click,60.84872457332579
18920,click,71.37582852618601
6397,click,35.01503284506816
47347,signup,73.89819936016733
47273,view,48.2407193575049
38803,purchase,71.56099556600498
15708,click,68.92523413661465
41616,purchase,40.81913354462949
14411,signup,26.293891389392666
43974,click,39.50036395168435
44210,click,23.273619363699382
8559,view,73.11618876440292
15744,purchase,57.64445193955404
34964,click,24.968610159725348
11705,purchase,58.14211895124171
40140,purchase,16.618152818615656
33950,purchase,31.747238639941752
11324,click,59.1251426722268
38788,click,43.471800718737036
2168,click,59.7612741587872
19199,click,5.761910654708174
8918,signup,87.91122528626849
1,signup,42.17014807732268
37070,view,35.54348729041884
7635,signup,63.59769157457448
34714,view,15.353343972850084
3772,purchase,19.002595649689983
44586,view,71.5791033775329
48890,click,77.96671017273668
15848,signup,54.30756485787507
24310,click,59.933169521775234
31087,signup,24.01819060071393
29488,click,11.910672878344087
1340,click,52.01854014229675
48960,view,75.1025348785868
46754,view,39.435573490836944
24337,signup,45.78696159948718
27725,signup,80.4411271758739
8499,click,63.06611044570293
37419,view,39.85306780968209
25727,purchase,72.56454311884552
14191,signup,29.500132801946897
15356,signup,61.288451309046515
4098,click,35.683234253272616
39443,purchase,46.45631870994428
3142,purchase,36.668342422455666
28174,view,67.95419837303356
40733,click,49.78570325758898
2619,purchase,27.048271204799942
7598,click,14.962729190401333
38119,purchase,8.298774772431969
41200,purchase,44.94648359403591
4060,purchase,49.59112766292502
13264,purchase,39.15949284932443
30317,purchase,65.18032955075185
27064,signup,21.887602227222864
25837,signup,45.209406883626144
13096,signup,103.4386215483288
26949,signup,0.6615684645192204
2505,signup,29.19815908798231
43634,click,15.035352273344941
27114,signup,72.90776539453374
18634,signup,29.45421511078411
18356,view,75.39481948338461
18497,signup,34.721316247708494
21756,signup,56.93092123258129
9639,purchase,69.04586685651915
30078,signup,46.80922249305491
9186,click,43.86504070063558
15683,purchase,68.94311055983265
43541,click,32.170062586171966
28190,signup,51.867665888394185
45151,click,110.65105955303338
32889,purchase,43.64417678721041
39173,view,42.01682925208553
4478,click,39.459420242758014
25219,purchase,41.5524600328423
17505,purchase,33.49798504979808
856,click,102.63494948129195
4498,signup,53.16149340998452
9491,click,40.05120298566807
347,view,41.021531237232374
21868,purchase,25.54860632467202
2562,purchase,37.0009334667976
41225,view,26.6309495464305
29611,view,42.3374342842029
48150,view,29.713293431199986
4216,purchase,22.80097117859002
3999,purchase,24.684729460060627
43425,purchase,54.48276761346704
19602,purchase,38.84243718189364
37972,click,37.10620921906803
9497,click,49.0838945928587
441,signup,20.190049726951827
24892,purchase,46.453889618895694
28662,purchase,9.055885705225293
5569,purchase,77.44626033738537
513,signup,98.6662495728055
10604,view,68.3173150130749
5460,click,68.45848551169347
49809,purchase,45.224426840448224
49412,view,44.88931104686911
793,click,45.9413222958431
22851,view,97.42966431190838
19226,purchase,7.224152263252719
1361,click,53.828782617065585
33330,signup,76.55834673186327
42515,click,53.52192218191928
30564,purchase,41.45221663473343
45867,click,66.47467279185707
31872,purchase,17.985183254433295
27419,signup,98.38657874316738
47392,purchase,45.63267356040884
35297,signup,55.98213389896925
38231,signup,67.23265930435312
39006,purchase,16.17818177689753
1589,signup,61.587844616993756
36733,signup,8.904283224980944
37426,view,26.684672592841583
24726,view,65.27627073583922
28219,purchase,27.007266265765765
41634,signup,68.1202646580158
7095,view,28.207442878986715
26366,purchase,43.766985178704154
38528,click,39.96257107903029
12975,signup,87.956255756783
13187,click,56.802160058279554
204,purchase,63.09162417565243
15616,view,49.926598479786655
17930,view,45.642480833858606
47621,view,71.65657249016152
4130,purchase,30.392603088080516
32315,click,70.53328690975572
3164,purchase,78.34646460284246
39970,purchase,68.49840685416443
23461,signup,27.035835760022948
21291,purchase,27.820688219865563
47183,signup,67.31094497985738
37451,purchase,22.569085847895312
5276,purchase,19.35394563321914
13310,purchase,59.51124236186335
13688,view,44.84538530403393
30485,click,73.85004675502586
41504,click,42.60917523746011
31884,purchase,59.18089223456543
20092,view,68.49724852197339
37328,purchase,72.07410946711433
37940,purchase,30.887075641556578
4030,click,54.525582131581665
27117,signup,74.3431396298536
35537,signup,110.01820057714095
30196,signup,80.8396778175903
12246,view,33.86550760028001
8058,signup,3.0695518598297937
14544,click,38.837245245477924
17614,view,40.206631560145276
46075,signup,25.357117992399804
31088,view,21.453617249859278
41787,signup,70.20875332697499
1339,purchase,84.4118440182722
39195,purchase,55.92975306130861
9417,signup,54.15095302253019
28289,view,8.429309575509834
19325,click,38.41790093048931
43188,purchase,49.60005153812368
33730,view,84.11024076665731
23014,purchase,57.60947126293331
25479,purchase,36.84323455847068
35345,view,73.92693287876234
35936,purchase,93.50885478228165
28662,view,47.289899269870304
36343,click,44.61784519325303
39454,click,60.64879067341528
1553,signup,44.74747379672842
18348,signup,62.78209127988528
45085,purchase,36.20360165596829
16059,click,34.286653667693756
41210,purchase,41.08256372750664
27461,purchase,62.199449646031816
13554,purchase,37.7678920428155
17511,view,56.41373001899541
24226,signup,34.45133097331886
6240,click,17.25471491840848
15408,purchase,60.47887846753019
34051,purchase,46.76796168700888
45332,purchase,81.3163447851907
47517,view,37.42373120257937
19141,click,69.03803870862009
39707,purchase,25.3210801118649
19803,purchase,21.78659369882856
40339,view,46.05052642566247
45595,view,36.94184655465258
22284,signup,79.91524699952848
30035,signup,25.91891549035872
43345,purchase,52.3957143190904
6894,view,38.970770026966434
12339,view,65.21420104647035
31301,signup,34.91188510394409
8953,purchase,31.096497339945664
39722,view,12.666747483946544
13319,purchase,65.82296581676833
16892,click,46.9528255442884
40534,view,51.93857819075193
26350,view,60.9429650067486
39542,signup,28.66254694629148
31342,view,14.33700239167505
25713,signup,27.918272481161132
25521,click,46.6185688388663
40140,view,36.74303954126613
49956,signup,39.24049621855569
1217,click,26.012350247291582
25340,click,64.9048669997934
39166,view,51.93321175133791
32169,signup,38.59617331334684
24199,view,19.234871287507964
39679,view,23.089311219955178
23412,view,19.481422893347617
6830,click,23.72573354301315
13612,click,8.663197484755763
2196,click,68.38014165553925
35106,click,42.32522688350498
48649,view,96.34237928029606
18967,view,29.997532060143556
36613,purchase,71.0777624271843
49122,purchase,38.70175897714559
19664,view,53.91472014489841
44114,signup,50.091104240590276
884,signup,22.994136487373
33882,click,55.99708877803442
8320,signup,71.60651880056403
39075,click,33.324452515981164
488,click,87.69191204640772
41640,view,23.4366662376852
19823,signup,47.38156327612754
11847,click,73.45856472990349
27743,purchase,42.88682514281292
49483,click,41.22952458309206
8029,view,10.272199330535237
15502,click,69.36468698633594
31993,purchase,46.536576012332276
4687,view,65.56869316584852
47712,purchase,29.77091929260088
26181,purchase,54.56868150531255
49522,click,91.90737811824823
20758,view,15.133403685593471
41658,click,74.33873973269485
16544,purchase,67.8742058806649
22194,signup,79.11583068400671
17341,signup,47.42617067031132
27370,view,35.10835827331344
11167,purchase,41.039741208072186
25165,purchase,16.511912803226146
41999,click,42.94833928797206
7784,purchase,55.12082346316967
39644,view,36.84720227882231
42720,signup,28.713551995452235
1744,purchase,84.71544192060293
33789,signup,84.90889427170447
24258,purchase,48.741913164483805
31897,view,50.53948201803441
14733,signup,52.0608829468444
11017,view,29.58538356542967
14352,purchase,38.410298039489575
7658,purchase,55.67694324323571
20274,purchase,42.59334404884245
43651,signup,60.52990281265479
38932,click,53.96857628454848
8971,signup,61.070935213682816
27906,view,52.19556868727841
3686,purchase,66.86675436989367
2976,click,82.5012241755052
31280,signup,40.23482025448488
15126,view,18.98055476888854
35217,signup,44.40604847269818
7796,view,73.3675684075966
5982,view,53.87122128116834
35752,purchase,55.71019980925519
10343,click,57.23381968951976
2908,click,65.19428715327388
39438,view,44.93947606664405
35269,purchase,50.04623052050053
46479,purchase,45.247017168855706
29951,signup,62.39308450926592
23824,purchase,94.12196651264776
33521,view,53.628286032285025
39600,click,61.22975446571743
31460,view,53.08964182294484
15970,click,53.302946691800884
44489,purchase,62.63800727410767
35161,view,30.916707875679325
43865,signup,13.814797787411706
27861,signup,26.663328845174515
22495,signup,33.790606443850365
42160,purchase,59.8972220792141
30581,signup,30.02085951284289
38795,signup,65.15621560794366
44496,view,36.41929159964067
14207,click,55.64722238347866
9650,view,37.738029899701985
7473,view,70.2936308576571
29995,purchase,73.54853631286034
40383,purchase,62.79778403676056
48810,purchase,41.363914328410104
1640,view,55.47713418138795
84,click,71.94721102414559
33952,view,45.21178379356186
13478,view,36.09887337802576
23796,view,6.761886074248338
3936,view,54.885427526943936
3765,purchase,56.7203338420673
26405,view,49.080211625190756
34428,signup,42.64419084455396
44312,click,42.37076404718599
24144,view,47.46220306872124
32278,signup,64.74381734052541
43005,click,45.76902457109579
21593,signup,80.83882644878105
10432,view,78.54656678407844
41271,signup,32.80989471387511
115,signup,77.24868613937312
13798,signup,69.56326747647674
6525,purchase,61.83886551119272
32174,click,29.561924068087066
13481,purchase,57.39542599233957
17215,signup,82.89872059619279
32612,signup,40.230892492209506
14812,view,68.90097076690675
18132,signup,47.06929822147635
24959,click,29.840996601451714
5913,click,52.5723951537959
46758,purchase,63.00987762188922
49078,click,56.90274843641178
35650,signup,56.87544406011139
5412,signup,63.72018271705982
23621,click,61.85025492237465
17756,purchase,45.23141525206242
8318,click,39.5651354619325
43830,view,35.18391881393898
20752,click,56.12338076728017
32631,signup,37.54123292020589
34557,purchase,65.01249424439837
15990,view,28.766931867975664
17432,purchase,45.30889795002012
48517,view,60.86853030962217
41229,signup,51.10504791695101
25055,signup,20.292158170061768
26679,view,41.57418867085991
406,signup,88.89040486680258
10213,view,34.50118002001464
309,click,73.1683409408884
40296,click,57.85865664717737
47050,view,62.85119813373947
8109,purchase,40.900358279027685
